ticker,date,signal,category,price,sector,ret_1d,ret_2d,ret_3d,ret_5d,ret_7d,ret_14d,ret_30d,ret_60d,ret_intraday
TLKM,2024-02-05,Volume Spike Sideways,Akumulasi,5135.22,Communication Services,0.2163,1.6815,3.8793,5.3445,4.6119,4.2456,11.5098,-2.7365,
TLKM,2024-02-06,Breakout Konsolidasi,Pre-ARA,5231.03,Communication Services,1.3099,3.4996,2.4047,4.9595,4.2296,2.0398,9.9514,-7.6955,
TLKM,2024-02-16,Volume Avg Naik Terkontrol,Akumulasi,5652.58,Communication Services,-0.8444,-0.8444,0.5444,-2.2333,-1.8861,-1.5389,-1.2404,-14.3797,
TLKM,2024-02-20,BSJP Beli Sore Jual Pagi,Intraday,5480.13,Communication Services,1.2486,-0.8493,-1.5486,-1.199,-2.2479,1.5982,0.1863,-10.4721,0.1996
TLKM,2024-02-23,Volume Avg Naik Terkontrol,Akumulasi,5403.48,Communication Services,-0.15,0.2046,0.9138,-0.5046,-0.5046,1.623,1.2368,-8.0819,
TLKM,2024-02-27,Stochastic Oversold + Naik,Scalp,5346.0,Communication Services,0.5567,-1.2101,-0.8567,-0.8567,0.2034,4.5928,-0.2358,-6.9215,
TLKM,2024-03-01,Volume Avg Naik Terkontrol,Akumulasi,5403.48,Communication Services,-0.15,-0.15,0.5617,1.2735,5.1881,8.3309,3.842,-12.2431,
TLKM,2024-03-15,MACD Crossover Bullish,Swing,5710.06,Communication Services,-3.1906,-1.8392,-0.0074,-0.0074,1.7682,-3.2034,-11.016,-14.9223,
TLKM,2024-03-15,Breakout Konsolidasi,Pre-ARA,5710.06,Communication Services,-3.1906,-1.8392,-0.0074,-0.0074,1.7682,-3.2034,-11.016,-14.9223,
TLKM,2024-03-18,Volume Spike Sideways,Akumulasi,5690.9,Communication Services,1.2437,3.133,3.133,6.063,4.9642,-3.0933,-9.3196,-10.0521,
TLKM,2024-04-17,RSI-9 Pullback ke EMA5,Scalp,5397.85,Communication Services,2.4915,1.3594,1.3594,6.2651,1.7368,-5.433,-9.584,-1.6594,
TLKM,2024-04-30,RSI Recovery Diam-diam,Pre-ARA,5478.41,Communication Services,-8.4833,-11.0196,-9.208,-9.208,-10.2949,-15.7297,-13.9181,-2.3239,
TLKM,2024-05-03,RSI+BB Lower Bounce,Swing,5075.59,Communication Services,1.8825,1.8825,1.8825,0.663,3.102,-5.8411,-2.589,6.7606,
TLKM,2024-05-03,RSI-9 Pullback ke EMA5,Scalp,5075.59,Communication Services,1.8825,1.8825,1.8825,0.663,3.102,-5.8411,-2.589,6.7606,
TLKM,2024-05-14,RSI+BB Lower Bounce,Swing,4974.88,Communication Services,2.6726,2.2694,5.8984,-2.9726,-6.1984,-3.3758,0.6565,11.1403,
TLKM,2024-05-20,RSI Recovery Diam-diam,Pre-ARA,5277.0,Communication Services,-4.8931,-4.4978,-8.0551,-8.4504,-6.8694,-3.3121,1.431,11.7077,
TLKM,2024-05-22,RSI+BB Lower Bounce,Swing,4833.9,Communication Services,-3.869,-1.8029,-4.2822,-2.6293,1.5029,-3.0426,5.2219,18.8583,
TLKM,2024-05-22,RSI-9 Pullback ke EMA5,Scalp,4833.9,Communication Services,-3.869,-1.8029,-4.2822,-2.6293,1.5029,-3.0426,5.2219,18.8583,
TLKM,2024-05-27,Stochastic Deeply Oversold,Scalp,4854.04,Communication Services,1.9959,-0.5792,0.7084,4.571,2.8543,-1.4375,9.2921,24.3135,
TLKM,2024-05-31,RSI+BB Lower Bounce,Swing,4833.89,Communication Services,3.2398,4.0873,1.5449,6.2059,3.6636,1.5449,7.4771,18.9178,
TLKM,2024-06-03,RSI Recovery + 2 Candle Hijau,Swing,4894.32,Communication Services,0.6697,-1.7893,1.0795,2.7188,-3.0188,-3.0188,5.5877,18.2926,
TLKM,2024-06-05,MACD Crossover Bullish,Swing,4934.6,Communication Services,2.7667,4.4333,4.4333,-1.4,-4.3167,-0.15,8.6,18.6,
TLKM,2024-06-07,RSI Recovery Diam-diam,Pre-ARA,5035.31,Communication Services,-0.15,-2.5404,-5.7277,-8.5165,-5.3293,-0.5484,5.4277,12.599,
TLKM,2024-06-14,RSI+BB Lower Bounce,Swing,4713.05,Communication Services,-0.15,3.3283,6.3717,2.8935,4.1978,8.1109,12.4587,25.9369,
TLKM,2024-06-19,Stochastic Oversold + Naik,Scalp,4652.62,Communication Services,3.3283,6.3717,4.1978,1.5891,6.8065,10.7196,11.1543,28.1109,
TLKM,2024-06-19,RSI-9 Pullback ke EMA5,Scalp,4652.62,Communication Services,3.3283,6.3717,4.1978,1.5891,6.8065,10.7196,11.1543,28.1109,
TLKM,2024-06-19,Stochastic Deeply Oversold,Scalp,4652.62,Communication Services,3.3283,6.3717,4.1978,1.5891,6.8065,10.7196,11.1543,28.1109,
TLKM,2024-06-24,MACD Crossover Bullish,Swing,4894.32,Communication Services,-1.4,-2.65,-0.15,4.0167,3.6,6.9333,9.4333,23.6,
TLKM,2024-07-01,RSI Recovery Diam-diam,Pre-ARA,4974.88,Communication Services,-0.95,-0.55,-0.15,-0.55,1.85,4.25,10.25,18.65,
TLKM,2024-07-09,RSI Recovery Diam-diam,Pre-ARA,5015.17,Communication Services,-0.15,0.2422,0.6343,-0.5422,2.5951,1.4186,12.7912,9.2618,
TLKM,2024-07-18,Golden Cross EMA20/50,Swing,5277.0,Communication Services,-0.5317,2.1401,0.995,0.2317,-1.295,3.2851,8.2469,5.9569,
TLKM,2024-07-17,BSJP Beli Sore Jual Pagi,Intraday,5196.44,Communication Services,1.4004,1.0128,3.726,0.2376,1.4004,2.5632,11.8655,7.6019,0.6252
TLKM,2024-08-02,MACD Crossover Bullish,Swing,5397.85,Communication Services,-3.4588,-2.7235,-0.5176,0.5853,2.7912,3.5265,6.8353,0.2177,
TLKM,2024-08-01,BSJP Beli Sore Jual Pagi,Intraday,5438.13,Communication Services,0.5907,-2.7426,-2.0019,0.5907,2.0722,7.2574,7.9981,4.2944,-0.8907
TLKM,2024-08-06,Volume Spike Sideways,Akumulasi,5357.57,Communication Services,2.1141,2.4915,3.2462,5.5104,5.8877,6.2651,11.5481,1.7368,
TLKM,2024-08-08,BSJP Beli Sore Jual Pagi,Intraday,5478.41,Communication Services,0.5853,1.3206,2.7912,3.1588,4.9971,6.1,7.2029,-2.3559,0.953
TLKM,2024-08-15,BSJP Beli Sore Jual Pagi,Intraday,5659.69,Communication Services,0.5617,1.6294,2.3411,0.2059,0.2059,1.9852,0.2059,-10.1144,0.5618
TLKM,2024-08-22,BSJP Beli Sore Jual Pagi,Intraday,5679.83,Communication Services,-0.15,-0.15,-0.5046,0.5592,1.9777,4.4599,-1.5684,-10.0791,-0.15
TLKM,2024-08-29,BSJP Beli Sore Jual Pagi,Intraday,5720.11,Communication Services,0.2021,1.2585,-0.5021,0.9063,1.9627,4.0754,-2.2627,-12.1218,1.2585
TLKM,2024-09-05,BSJP Beli Sore Jual Pagi,Intraday,5780.53,Communication Services,0.8953,0.8953,0.8953,1.5922,3.3343,-0.15,-0.15,-16.5263,0.8953
TLKM,2024-09-12,BSJP Beli Sore Jual Pagi,Intraday,5881.24,Communication Services,-0.4925,1.5623,1.2199,-0.15,1.5623,-3.5747,-3.5747,-12.8212,0.1925
TLKM,2024-09-19,MACD Crossover Bullish,Swing,6002.09,Communication Services,-1.5014,0.5257,0.1878,-3.1905,-6.5689,-6.2311,-9.6095,-18.7311,
TLKM,2024-09-20,BSJP Beli Sore Jual Pagi,Intraday,5881.24,Communication Services,1.9048,1.5623,-1.5199,-3.5747,-3.5747,-4.9445,-9.0541,-16.9308,1.2199
TLKM,2024-09-27,Volume Spike Sideways,Akumulasi,5659.69,Communication Services,-1.923,-0.15,-1.2138,-1.5684,0.2046,2.3323,-10.4337,-17.5259,
TLKM,2024-10-01,RSI+BB Lower Bounce,Swing,5639.54,Communication Services,-1.2138,-0.15,-1.5684,0.2046,-1.5684,1.9777,-9.7245,-17.8805,
TLKM,2024-10-01,RSI-9 Pullback ke EMA5,Scalp,5639.54,Communication Services,-1.2138,-0.15,-1.5684,0.2046,-1.5684,1.9777,-9.7245,-17.8805,
TLKM,2024-10-01,Stochastic Deeply Oversold,Scalp,5639.54,Communication Services,-1.2138,-0.15,-1.5684,0.2046,-1.5684,1.9777,-9.7245,-17.8805,
TLKM,2024-10-08,RSI+BB Lower Bounce,Swing,5498.56,Communication Services,-1.9168,-1.9168,-1.9168,-0.5034,1.9701,-3.6836,-11.8108,-20.9981,
TLKM,2024-10-08,Stochastic Oversold + Naik,Scalp,5498.56,Communication Services,-1.9168,-1.9168,-1.9168,-0.5034,1.9701,-3.6836,-11.8108,-20.9981,
TLKM,2024-10-08,RSI-9 Pullback ke EMA5,Scalp,5498.56,Communication Services,-1.9168,-1.9168,-1.9168,-0.5034,1.9701,-3.6836,-11.8108,-20.9981,
TLKM,2024-10-08,Stochastic Deeply Oversold,Scalp,5498.56,Communication Services,-1.9168,-1.9168,-1.9168,-0.5034,1.9701,-3.6836,-11.8108,-20.9981,
TLKM,2024-10-18,MACD Crossover Bullish,Swing,5861.1,Communication Services,0.1984,-1.5437,-1.5437,-1.8922,-5.028,-10.603,-16.5263,-18.2685,
TLKM,2024-10-21,RSI Recovery Diam-diam,Pre-ARA,5840.96,Communication Services,-1.8861,-1.8861,-3.275,-5.3583,-6.4,-12.3028,-12.9972,-16.8167,
TLKM,2024-10-29,Stochastic Deeply Oversold,Scalp,5478.41,Communication Services,-1.2489,-1.9815,-2.7141,1.3152,-6.0108,-7.476,-7.8423,-11.8716,
TLKM,2024-10-30,Stochastic Oversold + Naik,Scalp,5297.14,Communication Services,-0.8907,-1.6315,-0.15,-3.113,-6.4463,-7.5574,-9.4093,-14.2241,
TLKM,2024-10-31,RSI+BB Lower Bounce,Swing,5438.13,Communication Services,-0.8963,0.5963,3.2082,-4.2545,-5.3739,-7.2395,-10.2246,-15.4485,
TLKM,2024-10-31,RSI-9 Pullback ke EMA5,Scalp,5438.13,Communication Services,-0.8963,0.5963,3.2082,-4.2545,-5.3739,-7.2395,-10.2246,-15.4485,
TLKM,2024-11-04,Volume Spike Sideways,Akumulasi,5317.28,Communication Services,2.4426,-3.113,-4.9648,-6.0759,-4.9648,-7.5574,-12.0019,-24.5945,
TLKM,2024-11-07,RSI+BB Lower Bounce,Swing,5236.72,Communication Services,-1.7064,-1.3173,-0.9282,-0.9282,-1.7064,0.2391,-11.8232,-24.1967,
TLKM,2024-11-07,RSI-9 Pullback ke EMA5,Scalp,5236.72,Communication Services,-1.7064,-1.3173,-0.9282,-0.9282,-1.7064,0.2391,-11.8232,-24.1967,
TLKM,2024-11-11,Stochastic Deeply Oversold,Scalp,5075.59,Communication Services,0.2437,1.0311,0.2437,-0.5437,-2.1185,-5.6618,-9.5988,-21.0161,
TLKM,2024-11-13,RSI Recovery + 2 Candle Hijau,Swing,5236.72,Communication Services,-0.9282,-1.3173,-1.7064,-3.2628,-2.8737,-0.9282,-11.4341,-15.7142,
TLKM,2024-11-14,RSI+BB Lower Bounce,Swing,5136.01,Communication Services,-0.5422,-0.9343,-2.1108,-3.6794,2.9873,-3.6794,-8.3853,-14.6598,
TLKM,2024-11-19,RSI-9 Pullback ke EMA5,Scalp,5136.01,Communication Services,-0.55,-1.75,-0.15,2.25,-1.75,0.65,-10.55,-18.95,
TLKM,2024-11-21,RSI+BB Lower Bounce,Swing,5015.17,Communication Services,1.476,6.7606,3.915,-0.15,1.8825,-0.5565,-6.6541,-20.963,
TLKM,2024-11-21,Volume Exhaustion Bottom,Akumulasi,5015.17,Communication Services,1.476,6.7606,3.915,-0.15,1.8825,-0.5565,-6.6541,-20.963,
TLKM,2024-11-22,Stochastic Deeply Oversold,Scalp,4934.6,Communication Services,5.05,2.25,3.05,-4.15,1.85,-3.75,-10.55,-21.43,
TLKM,2024-11-26,MACD Crossover Bullish,Swing,5317.28,Communication Services,0.6312,-4.0563,-6.4,-0.5406,-2.8844,-7.1813,-15.775,-28.275,
TLKM,2024-11-26,RSI Recovery Diam-diam,Pre-ARA,5317.28,Communication Services,0.6312,-4.0563,-6.4,-0.5406,-2.8844,-7.1813,-15.775,-28.275,
TLKM,2024-12-02,RSI+BB Lower Bounce,Swing,4974.88,Communication Services,4.4333,6.1,2.35,6.1,4.85,-5.5667,-2.2333,-19.15,
TLKM,2024-12-03,RSI-9 Pullback ke EMA5,Scalp,4914.46,Communication Services,1.4436,-2.142,-0.9468,0.2484,-2.5404,-7.3213,-4.5325,-22.5404,
TLKM,2024-12-04,MACD Crossover Bullish,Swing,5055.45,Communication Services,-3.6794,-2.5029,-0.15,-1.3265,-5.6402,-9.9539,-5.248,-24.2284,
TLKM,2024-12-04,RSI Recovery Diam-diam,Pre-ARA,5055.45,Communication Services,-3.6794,-2.5029,-0.15,-1.3265,-5.6402,-9.9539,-5.248,-24.2284,
TLKM,2024-12-16,RSI+BB Lower Bounce,Swing,4753.33,Communication Services,-2.2076,-4.2652,-6.7344,-4.2652,-4.6768,-5.4998,-9.2035,-23.113,
TLKM,2024-12-18,Stochastic Deeply Oversold,Scalp,4773.47,Communication Services,-2.7251,-2.7251,-0.15,-0.5792,0.2792,-5.3002,-11.738,-24.4418,
TLKM,2024-12-20,Volume Spike Sideways,Akumulasi,4572.06,Communication Services,2.4932,1.1716,2.0527,2.9337,-0.15,1.1716,-14.1588,-16.6258,
TLKM,2024-12-23,RSI+BB Lower Bounce,Swing,4672.77,Communication Services,-1.4375,-0.5792,-2.2959,-0.5792,-4.0126,0.7084,-15.3431,-11.738,
TLKM,2025-01-06,MACD Crossover Bullish,Swing,4692.91,Communication Services,-1.4716,1.1716,1.1716,-2.7932,1.1716,7.7795,-9.4011,-8.0289,
TLKM,2025-01-07,RSI+BB Lower Bounce,Swing,4511.64,Communication Services,2.5286,2.5286,-0.15,-3.7214,4.7607,8.7786,-9.525,-7.5813,
TLKM,2025-01-08,RSI-9 Pullback ke EMA5,Scalp,4511.64,Communication Services,-0.15,-2.7587,-4.063,-0.15,2.0239,4.6326,-12.7587,-11.5274,
TLKM,2025-01-09,RSI Recovery Diam-diam,Pre-ARA,4612.34,Communication Services,-2.7587,-4.063,-6.237,2.0239,4.1978,0.7196,-15.4544,-12.1016,
TLKM,2025-01-14,RSI+BB Lower Bounce,Swing,4370.65,Communication Services,6.3315,8.6463,8.6463,11.887,14.2018,-5.7056,-14.9648,-0.2803,
TLKM,2025-01-15,Stochastic Deeply Oversold,Scalp,4410.93,Communication Services,2.0239,2.0239,4.1978,6.8065,6.3717,-10.5848,-14.9326,-6.5507,
TLKM,2025-01-16,MACD Crossover Bullish,Swing,4894.32,Communication Services,-0.15,1.9777,2.8287,4.9564,3.6798,-15.0436,-17.767,-8.3549,
TLKM,2025-01-17,RSI Recovery Diam-diam,Pre-ARA,4672.77,Communication Services,1.9777,2.8287,4.5308,4.1053,2.4032,-17.0862,-17.4266,-7.9802,
TLKM,2025-01-22,Volume Spike Sideways,Akumulasi,4954.74,Communication Services,0.2565,-0.5565,-0.963,-5.8411,-10.3126,-16.8167,-23.5646,-11.3858,
TLKM,2025-02-06,RSI+BB Lower Bounce,Swing,4370.65,Communication Services,0.8304,-2.1108,-4.4637,-1.6206,6.2226,-3.6794,-9.5618,18.0032,
TLKM,2025-02-06,RSI-9 Pullback ke EMA5,Scalp,4370.65,Communication Services,0.8304,-2.1108,-4.4637,-1.6206,6.2226,-3.6794,-9.5618,18.0032,
TLKM,2025-02-06,Stochastic Deeply Oversold,Scalp,4370.65,Communication Services,0.8304,-2.1108,-4.4637,-1.6206,6.2226,-3.6794,-9.5618,18.0032,
TLKM,2025-02-13,RSI+BB Lower Bounce,Swing,3979.91,Communication Services,1.8401,7.8102,8.3077,2.3376,-0.15,-3.4336,3.3326,18.6715,
TLKM,2025-02-13,Stochastic Deeply Oversold,Scalp,3979.91,Communication Services,1.8401,7.8102,8.3077,2.3376,-0.15,-3.4336,3.3326,18.6715,
TLKM,2025-02-14,RSI Recovery + 2 Candle Hijau,Swing,4108.81,Communication Services,5.7037,6.1915,0.8256,-1.1256,-5.1256,-5.1256,-9.0281,17.4268,
TLKM,2025-02-14,Volume Spike Sideways,Akumulasi,4108.81,Communication Services,5.7037,6.1915,0.8256,-1.1256,-5.1256,-5.1256,-9.0281,17.4268,
TLKM,2025-02-19,RSI Recovery Diam-diam,Pre-ARA,4330.36,Communication Services,-0.6331,-2.0824,-3.0485,-5.0775,-11.2611,-8.5558,-1.5993,7.7837,
TLKM,2025-02-27,Stochastic Deeply Oversold,Scalp,3971.85,Communication Services,-1.4376,5.0002,3.7127,4.3564,0.923,0.2792,11.3276,22.0738,
TLKM,2025-02-28,RSI+BB Lower Bounce,Swing,3722.1,Communication Services,6.3717,5.0674,5.5022,5.0674,2.8935,0.2848,17.0883,23.0699,
TLKM,2025-03-07,RSI Recovery + 2 Candle Hijau,Swing,3923.51,Communication Services,-2.8359,-2.2161,0.6765,-2.2161,-6.5549,7.288,11.0475,11.9571,
TLKM,2025-03-11,RSI+BB Lower Bounce,Swing,3746.27,Communication Services,2.8036,-0.15,-0.15,-4.5804,-2.6816,-0.7829,15.4832,16.5281,
TLKM,2025-03-13,RSI Recovery Diam-diam,Pre-ARA,3979.91,Communication Services,-0.15,-1.4158,-4.5804,-2.6816,-6.0572,7.4449,14.7866,16.5281,
TLKM,2025-03-18,RSI+BB Lower Bounce,Swing,3770.44,Communication Services,3.1613,1.8367,-2.799,4.4858,14.6403,12.3401,22.5444,15.7415,
TLKM,2025-03-18,Stochastic Deeply Oversold,Scalp,3770.44,Communication Services,3.1613,1.8367,-2.799,4.4858,14.6403,12.3401,22.5444,15.7415,
TLKM,2025-03-25,RSI+BB Lower Bounce,Swing,3625.42,Communication Services,8.4998,9.5546,-1.6268,5.8627,10.1427,13.3934,26.3963,9.2139,
TLKM,2025-03-26,MACD Crossover Bullish,Swing,4012.13,Communication Services,0.8209,-9.4704,-8.6937,-1.1209,0.5073,4.5677,16.3218,2.8581,
TLKM,2025-03-27,Volume Avg Naik Terkontrol,Akumulasi,4149.09,Communication Services,-10.3423,-9.5731,-3.5154,0.386,-2.1538,3.9841,14.6727,5.0424,
TLKM,2025-04-09,Volume Spike Sideways,Akumulasi,3730.16,Communication Services,6.5379,8.1302,10.8452,8.0411,7.5737,14.1166,26.034,9.6768,
TLKM,2025-04-10,RSI Recovery Diam-diam,Pre-ARA,4189.38,Communication Services,1.3425,3.8873,3.0112,0.6019,3.2302,8.4868,15.9337,2.5731,
TLKM,2025-04-14,Volume Avg Naik Terkontrol,Akumulasi,4123.16,Communication Services,-0.9921,-2.6763,-3.3079,-0.7816,2.7974,4.6921,6.1658,-0.3605,
TLKM,2025-04-22,Volume Avg Naik Terkontrol,Akumulasi,4087.69,Communication Services,3.6636,3.4517,3.6636,4.511,4.9348,12.6678,9.4898,-0.7856,
TLKM,2025-05-02,Golden Cross EMA20/50,Swing,4415.77,Communication Services,0.2532,0.2532,-0.3516,-3.9807,7.2089,10.233,-0.9565,-4.3839,
TLKM,2025-05-05,Candle Compression,Pre-ARA,4424.64,Communication Services,-0.15,-0.7524,-3.9653,1.2556,9.7897,8.2837,0.7536,-5.7725,
TLKM,2025-05-14,Stochastic Oversold + Naik,Scalp,4335.97,Communication Services,5.2955,8.2658,9.2559,7.7708,7.2757,0.345,-5.6946,-3.7144,
TLKM,2025-05-14,Stochastic Deeply Oversold,Scalp,4335.97,Communication Services,5.2955,8.2658,9.2559,7.7708,7.2757,0.345,-5.6946,-3.7144,
TLKM,2025-05-16,MACD Crossover Bullish,Swing,4810.35,Communication Services,0.7632,-1.5198,-0.6066,-1.0632,-1.5198,-5.1728,-13.5746,-11.5655,
TLKM,2025-05-20,BSJP Beli Sore Jual Pagi,Intraday,4788.19,Communication Services,0.7759,0.7759,0.313,-0.15,-6.1685,-4.7796,-12.7426,-8.4833,0.7759
TLKM,2025-05-28,BSJP Beli Sore Jual Pagi,Intraday,4699.52,Communication Services,-4.3953,-4.867,-5.3387,-1.0934,-2.5085,-7.3198,-11.6594,-10.15,-3.9236
TLKM,2025-06-04,Stochastic Oversold + Naik,Scalp,4544.34,Communication Services,0.845,4.3276,3.3326,2.3376,1.3425,-0.15,-7.0157,-9.2047,
TLKM,2025-06-05,Stochastic Deeply Oversold,Scalp,4477.84,Communication Services,3.2983,2.3131,1.8204,1.3278,-0.15,-3.9924,-8.3273,-9.1155,
TLKM,2025-06-10,BSJP Beli Sore Jual Pagi,Intraday,4655.18,Communication Services,-1.1024,-1.5786,-2.0548,-3.0071,-5.4833,-9.6738,-11.0071,-11.0071,-0.6262
TLKM,2025-06-17,BSJP Beli Sore Jual Pagi,Intraday,4522.18,Communication Services,-0.6402,-2.699,-3.4833,-1.6206,-1.6206,-7.601,-9.5618,-11.5225,-1.1304
TLKM,2025-06-20,RSI-9 Pullback ke EMA5,Scalp,4380.31,Communication Services,-0.3528,1.777,-1.1642,-1.1642,-3.3954,0.6614,-6.438,-8.6693,
TLKM,2025-06-20,Volume Exhaustion Bottom,Akumulasi,4380.31,Communication Services,-0.3528,1.777,-1.1642,-1.1642,-3.3954,0.6614,-6.438,-8.6693,
TLKM,2025-06-23,Stochastic Oversold + Naik,Scalp,4318.24,Communication Services,1.9842,-0.963,1.9842,-3.6053,-3.8085,-4.8248,-3.6053,-10.3126,
TLKM,2025-06-24,BSJP Beli Sore Jual Pagi,Intraday,4455.67,Communication Services,-3.0356,-0.15,-3.0356,-5.2246,-5.8216,-6.6177,-6.6177,-12.9858,-1.6425
TLKM,2025-07-02,RSI+BB Lower Bounce,Swing,4194.1,Communication Services,-0.7789,-0.7789,-0.7789,-1.4079,4.0429,-2.4561,1.9464,-7.4875,
TLKM,2025-07-02,RSI-9 Pullback ke EMA5,Scalp,4194.1,Communication Services,-0.7789,-0.7789,-0.7789,-1.4079,4.0429,-2.4561,1.9464,-7.4875,
TLKM,2025-07-03,Stochastic Deeply Oversold,Scalp,4238.43,Communication Services,-0.15,-0.15,-0.5719,1.5378,-1.2048,-1.4158,2.1707,-7.323,
TLKM,2025-07-02,BSJP Beli Sore Jual Pagi,Intraday,4229.57,Communication Services,-0.7789,-0.7789,-0.7789,-1.4079,4.0429,-2.4561,1.9464,-7.4875,-0.5693
TLKM,2025-07-04,Volume Spike Sideways,Akumulasi,4211.83,Communication Services,-0.15,-0.5719,-0.7829,4.7023,-0.9939,1.1158,2.1707,-7.323,
TLKM,2025-07-09,RSI+BB Lower Bounce,Swing,4185.23,Communication Services,2.1855,5.3702,-0.5746,-0.5746,0.4869,-0.15,3.884,-8.6426,
TLKM,2025-07-09,RSI-9 Pullback ke EMA5,Scalp,4185.23,Communication Services,2.1855,5.3702,-0.5746,-0.5746,0.4869,-0.15,3.884,-8.6426,
TLKM,2025-07-10,Stochastic Deeply Oversold,Scalp,4211.83,Communication Services,2.962,-2.8471,-2.6396,-2.2247,-3.0546,-4.2994,1.3023,-11.7683,
TLKM,2025-07-09,BSJP Beli Sore Jual Pagi,Intraday,4176.36,Communication Services,2.1855,5.3702,-0.5746,-0.5746,0.4869,-0.15,3.884,-8.6426,2.8224
TLKM,2025-07-14,MACD Crossover Bullish,Swing,4415.77,Communication Services,0.0632,-0.15,0.4896,-0.3632,-0.3632,-3.5615,4.3276,-9.5317,
TLKM,2025-07-14,RSI Recovery Diam-diam,Pre-ARA,4415.77,Communication Services,0.0632,-0.15,0.4896,-0.3632,-0.3632,-3.5615,4.3276,-9.5317,
TLKM,2025-07-16,Stochastic Oversold + Naik,Scalp,4194.1,Communication Services,0.4896,0.9161,-0.3632,-0.3632,-0.15,1.1293,1.5558,-9.5317,
TLKM,2025-07-16,Volume Spike Sideways,Akumulasi,4194.1,Communication Services,0.4896,0.9161,-0.3632,-0.3632,-0.15,1.1293,1.5558,-9.5317,
TLKM,2025-07-17,Stochastic Deeply Oversold,Scalp,4167.5,Communication Services,0.2737,-0.9975,-1.4212,1.5449,-0.5737,-0.5737,0.0619,-10.5314,
TLKM,2025-07-16,BSJP Beli Sore Jual Pagi,Intraday,4158.63,Communication Services,0.4896,0.9161,-0.3632,-0.3632,-0.15,1.1293,1.5558,-9.5317,1.3425
TLKM,2025-07-21,RSI Recovery + 2 Candle Hijau,Swing,4229.57,Communication Services,-0.5773,-0.15,2.4141,0.2773,-1.4321,-0.3637,-2.5004,-13.6115,
TLKM,2025-07-23,RSI+BB Lower Bounce,Swing,4132.03,Communication Services,2.4141,0.0637,0.2773,-1.4321,-3.3551,4.7645,-0.15,-13.6115,
TLKM,2025-07-24,Stochastic Oversold + Naik,Scalp,4158.63,Communication Services,-2.4417,-2.2334,-2.025,-6.1917,-3.9,1.3083,-6.6083,-10.5667,
TLKM,2025-07-24,Stochastic Deeply Oversold,Scalp,4158.63,Communication Services,-2.4417,-2.2334,-2.025,-6.1917,-3.9,1.3083,-6.6083,-10.5667,
TLKM,2025-07-23,BSJP Beli Sore Jual Pagi,Intraday,4149.76,Communication Services,2.4141,0.0637,0.2773,-1.4321,-3.3551,4.7645,-0.15,-13.6115,2.4141
TLKM,2025-07-25,MACD Crossover Bullish,Swing,4256.17,Communication Services,0.0632,0.2764,-1.6425,-3.5615,1.1293,3.2615,-8.2523,-7.3995,
TLKM,2025-07-30,RSI Recovery + 2 Candle Hijau,Swing,4176.36,Communication Services,-2.5309,-2.098,-0.15,1.5816,0.9322,6.9929,-2.3145,-1.6651,
TLKM,2025-07-31,Stochastic Deeply Oversold,Scalp,4087.69,Communication Services,0.2935,2.289,5.1715,3.6194,4.5063,8.4974,0.2935,-1.0369,
TLKM,2025-07-30,BSJP Beli Sore Jual Pagi,Intraday,4096.56,Communication Services,-2.5309,-2.098,-0.15,1.5816,0.9322,6.9929,-2.3145,-1.6651,-1.2322
TLKM,2025-08-01,RSI+BB Lower Bounce,Swing,4052.23,Communication Services,1.8367,4.7065,3.6027,2.9405,8.2385,7.797,-1.2538,-0.5915,
TLKM,2025-08-01,RSI-9 Pullback ke EMA5,Scalp,4052.23,Communication Services,1.8367,4.7065,3.6027,2.9405,8.2385,7.797,-1.2538,-0.5915,
TLKM,2025-08-04,Stochastic Oversold + Naik,Scalp,4016.76,Communication Services,2.6639,1.5816,1.1487,2.0145,5.2613,6.9929,-2.5309,0.4993,
TLKM,2025-08-06,MACD Crossover Bullish,Swing,4211.83,Communication Services,-0.5755,-0.7883,0.2755,3.467,3.0415,1.9777,-6.9585,0.2755,
TLKM,2025-08-06,RSI Recovery Diam-diam,Pre-ARA,4211.83,Communication Services,-0.5755,-0.7883,0.2755,3.467,3.0415,1.9777,-6.9585,0.2755,
TLKM,2025-08-06,BSJP Beli Sore Jual Pagi,Intraday,4167.5,Communication Services,-0.5755,-0.7883,0.2755,3.467,3.0415,1.9777,-6.9585,0.2755,-0.5755
TLKM,2025-08-13,Breakout Konsolidasi,Pre-ARA,4371.44,Communication Services,-0.5607,-0.5607,-1.5874,0.466,1.4927,-5.2835,-9.3902,-2.6141,
TLKM,2025-08-13,BSJP Beli Sore Jual Pagi,Intraday,4318.24,Communication Services,-0.5607,-0.5607,-1.5874,0.466,1.4927,-5.2835,-9.3902,-2.6141,0.2607
TLKM,2025-08-21,BSJP Beli Sore Jual Pagi,Intraday,4344.84,Communication Services,-0.3541,0.8704,-0.15,-2.8031,-6.2724,-8.7214,-12.1908,-3.2112,0.8704
TLKM,2025-08-27,Golden Cross EMA20/50,Swing,4291.64,Communication Services,-0.775,-1.6083,-4.3167,-3.9,-6.6083,-6.1917,-8.6917,2.7666,
TLKM,2025-08-28,BSJP Beli Sore Jual Pagi,Intraday,4229.57,Communication Services,-0.9886,-3.7139,-4.3429,-2.0368,-9.7936,-7.4875,-11.0515,3.6236,-4.7622
